timestamp,open,high,low,close,volume,buy_volume,sell_volume,volume_delta,cvd,buy_volume_ratio,returns,log_returns,rsi,macd,macd_signal,bb_upper,bb_middle,bb_lower,bb_width,atr,ema_9,ema_21,ema_50,sma_200,stoch_k,hour,dayofweek
2026-05-04 19:40:00,79917.87,79998.06,79901.01,79998.06,18.70549,0.0,13.185999999999984,-13.185999999999984,-187.68016999999952,0.0,0.0010034051207821193,0.0010029020463607563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80001.6454008889,0.0,0.0,0.0,0.0,19,0
2026-05-04 19:45:00,79998.05,80063.12,79970.0,80056.47,29.80018,0.0,18.66260999999994,-18.66260999999994,-206.34277999999946,0.0,0.0007301427059607235,0.0007298762814525763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80012.61032071112,0.0,0.0,0.0,0.0,19,0
2026-05-04 19:50:00,80056.46,80056.46,79970.0,79991.39,49.62519,0.0,21.824179999999973,-21.824179999999973,-228.16695999999945,0.0,-0.0008129261757356954,-0.0008132567794023528,37.8640274273885,0.0,0.0,0.0,0.0,0.0,0.0,99.31928571428683,80008.36625656889,0.0,0.0,0.0,0.0,19,0
2026-05-04 19:55:00,79991.39,80094.13,79975.0,80053.31,63.21463,0.0,24.874549999999935,-24.874549999999935,-253.0415099999994,0.0,0.000774083310716378,0.0007737838627522299,42.79882329552359,0.0,0.0,0.0,0.0,0.0,0.0,100.73433673469525,80017.35500525511,0.0,0.0,0.0,0.0,19,0
2026-05-04 20:00:00,80053.31,80063.54,79960.68,79999.99,40.76821,0.0,21.467489999999984,-21.467489999999984,-274.5089999999994,0.0,-0.0006660561568283541,-0.0006662780707739496,39.86293681121442,0.0,0.0,0.0,0.0,0.0,0.0,100.88616982507419,80013.88200420409,0.0,0.0,0.0,0.0,20,0
2026-05-04 20:05:00,80000.0,80035.44,79980.0,80022.94,23.69543,0.0,17.245169999999852,-17.245169999999852,-291.75416999999925,0.0,0.00028687503585933527,0.00028683389508422176,41.71618107123366,0.0,0.0,0.0,0.0,0.0,0.0,97.64001483756905,80015.69360336327,0.0,0.0,0.0,48.307238575548105,20,0
2026-05-04 20:10:00,80022.94,80123.18,80022.94,80123.17,27.43145,0.0,17.734109999999994,-17.734109999999994,-309.48827999999924,0.0,0.0012525158410825465,0.0012517320974823863,49.09446224963483,0.0,0.0,0.0,0.0,0.0,0.0,97.82572806345631,80037.1888826906,0.0,0.0,0.0,61.23708123163552,20,0
2026-05-04 20:15:00,80123.17,80154.12,79952.09,79954.8,73.99435,0.0,29.662069999999897,-29.662069999999897,-339.15034999999915,0.0,-0.0021013896479632477,-0.002103600665205052,39.946273141922376,0.0,0.0,79886.16785693019,80031.02399999999,80175.8801430698,-0.0036199997408455703,105.26889034463792,80020.71110615249,0.0,0.0,0.0,55.662994963451105,20,0
2026-05-04 20:20:00,79954.8,80003.71,79920.01,79985.45,43.46724,0.0,26.626559999999973,-26.626559999999973,-365.77690999999913,0.0,0.0003833415879972435,0.00038326813138275,42.06273791614678,0.0,0.0,79892.33214133231,80021.34649999999,80150.36085866766,-0.0032244985697078054,103.72825532002176,80013.658884922,80028.85380952379,0.0,0.0,49.65312292081961,20,0
2026-05-04 20:25:00,79985.46,80050.0,79985.45,80027.23,17.44787,0.0,13.544469999999968,-13.544469999999968,-379.3213799999991,0.0,0.0005223450014970599,0.0005222086268344477,44.91273821734051,0.0,0.0,79902.27924626226,80014.71849999999,80127.15775373772,-0.0028104642707135943,100.92980851144898,80016.3731079376,80028.70619047616,0.0,0.0,35.08578624272008,20,0
2026-05-04 20:30:00,80027.23,80039.31,79960.0,79981.93,38.51606,0.0,32.97297,-32.97297,-412.2943499999991,0.0,-0.0005660573282368908,-0.0005662175991708612,42.47315354946271,0.0,0.0,79899.17234376581,80011.51549999998,80123.85865623415,-0.0028081746866592495,99.38553647491675,80009.48448635008,80024.45380952378,0.0,0.0,38.64447242772331,20,0
2026-05-04 20:35:00,79981.94,79981.94,79901.0,79909.47,45.77361,0.0,24.78370999999992,-24.78370999999992,-437.078059999999,0.0,-0.0009059546325025369,-0.0009063652574243792,38.839031074489085,0.0,0.0,79891.04594511582,80001.24349999998,80111.44105488414,-0.0027548960506884705,98.06799815528,79989.48158908007,80014.0007359307,0.0,0.0,28.67805236371191,20,0
2026-05-04 20:40:00,79909.46,79935.52,79903.0,79917.14,24.4896,0.0,24.153959999999916,-24.153959999999916,-461.23201999999895,0.0,9.598361746099293e-05,9.597901132832231e-05,39.42981095762998,0.0,0.0,79880.39936244073,79995.84899999997,80111.29863755922,-0.0028863907065788522,93.38599828704601,79975.01327126405,80005.19521448246,0.0,0.0,14.23736817251634,20,0
2026-05-04 20:45:00,79917.14,80010.0,79913.97,79989.04,72.53752,0.0,35.394130000000004,-35.394130000000004,-496.626149999999,0.0,0.0008996818454714006,0.0008992773743385757,44.81149482157029,0.0,0.0,79880.97700636428,79992.08899999998,80103.20099363568,-0.002778074557740305,93.57485555225693,79977.81861701123,80003.72655862042,0.0,0.0,15.084450812762777,20,0
2026-05-04 20:50:00,79989.03,79989.04,79920.0,79939.71,34.76952,0.0,33.847759999999916,-33.847759999999916,-530.4739099999989,0.0,-0.0006167094891998959,-0.0006168997327176066,42.05090722910925,0.0,0.0,79880.1742796879,79984.81549999998,80089.45672031207,-0.002616527141006792,91.8223658699524,79970.19689360898,79997.90687147311,0.0,0.0,18.93996938875509,20,0
2026-05-04 20:55:00,79939.72,79968.27,79934.6,79936.7,16.62778,0.0,16.214969999999955,-16.214969999999955,-546.6888799999989,0.0,-3.765337652594791e-05,-3.765408543212501e-05,41.88136690408834,0.0,0.0,79875.92763302686,79982.64899999998,80089.37036697309,-0.0026686129631218803,87.66862545066996,79963.49751488719,79992.3426104301,0.0,0.0,21.393015170670044,20,0
2026-05-04 21:00:00,79936.7,80080.77,79936.7,80028.26,31.73473,0.0,16.31993999999995,-16.31993999999995,-563.0088199999989,0.0,0.001145406302736962,0.0011447508254152782,48.66186641443813,0.0,0.0,79877.78295586491,79985.89649999997,80094.01004413504,-0.0027033151809472676,91.6972950613369,79976.45001190975,79995.60782766373,0.0,0.0,26.557890855457483,21,0
2026-05-04 21:05:00,80028.26,80109.37,80019.18,80093.77,37.90392,0.0,24.258519999999965,-24.258519999999965,-587.2673399999989,0.0,0.0008185858345539643,0.0008182509758976062,52.89623284311947,0.0,0.0,79879.53026657898,79994.08499999998,80108.63973342098,-0.0028640800984472466,91.58963112838444,79999.9140095278,80004.53166151248,0.0,0.0,46.8460282343029,21,0
2026-05-04 21:10:00,80093.77,80150.76,80092.48,80115.99,22.6955,0.0,16.61401999999996,-16.61401999999996,-603.8813599999988,0.0,0.00027742482342896224,0.000277386348278445,54.273867227088544,0.0,0.0,79877.51408629172,80002.13449999997,80126.75491370822,-0.003115427219213838,89.21037176207119,80023.12920762225,80014.66423773862,0.0,0.0,70.45670037926858,21,0
2026-05-04 21:15:00,80115.99,80127.42,80073.7,80101.52,10.07716,0.0,9.241389999999999,-9.241389999999999,-613.1227499999989,0.0,-0.00018061313353301411,-0.00018062944604921576,53.18302847870411,0.0,0.0,79885.8244957544,80011.31699999997,80136.80950424554,-0.0031368688568286546,86.67534520763762,80038.8073660978,80022.56021612602,0.0,0.0,80.10429835651398,21,0
2026-05-04 21:20:00,80101.52,80287.41,80101.51,80275.75,50.24527,0.0,15.791069999999948,-15.791069999999948,-628.9138199999989,0.0,0.0021751147793449555,0.0021727526418532602,62.86196777563209,0.0,0.0,79855.12191877521,80025.20149999997,80195.28108122472,-0.004250650496012873,93.76282054994985,80086.19589287824,80045.57746920547,0.0,0.0,87.04594036319018,21,0
2026-05-04 21:25:00,80275.75,80287.9,80197.75,80201.24,20.37933,0.0,13.60162999999996,-13.60162999999996,-642.5154499999989,0.0,-0.0009281756944032882,-0.0009286067161930676,57.39697302814598,33.70185801135085,-3.7634798821850888,79846.1073745855,80032.43999999997,80218.77262541445,-0.004656427454029334,93.50476193923873,80109.2047143026,80059.7286083686,0.0,0.0,84.6010899187405,21,0
2026-05-04 21:30:00,80201.24,80284.82,80201.23,80245.32,33.49903,0.0,30.768340000000006,-30.768340000000006,-673.2837899999988,0.0,0.0005496174373365026,0.0005494664529926761,59.632819114324946,43.53904762410093,5.697025619072115,79838.25102147867,80045.13649999998,80252.02197852128,-0.0051692204565434,92.79656465786533,80136.42777144208,80076.60055306237,0.0,0.0,87.8594997976041,21,0
2026-05-04 21:35:00,80245.33,80290.0,80236.54,80261.98,31.49494,0.0,27.184209999999943,-27.184209999999943,-700.4679999999987,0.0,0.00020761335365082623,0.0002075918049809953,60.477064574711946,52.0790788292652,14.973436261110734,79828.06828789483,80055.56999999998,80283.07171210513,-0.005683594835566087,89.98681003944684,80161.53821715366,80093.4532300567,0.0,0.0,86.46431160347281,21,0
2026-05-04 21:40:00,80261.99,80277.67,80233.54,80244.06,17.01228,0.0,10.317259999999964,-10.317259999999964,-710.7852599999986,0.0,-0.00022326885033230326,-0.00022329377853259706,59.04658136974399,56.74697702328558,23.328144413545704,79827.67103000368,80067.77349999998,80307.87596999628,-0.0059974808715344595,86.71132360805811,80178.04257372292,80107.144754597,0.0,0.0,89.99390625681787,21,0
2026-05-04 21:45:00,80244.06,80309.0,80243.89,80308.99,11.84054,0.0,9.268300000000007,-9.268300000000007,-720.0535599999986,0.0,0.0008091564659116202,0.0008088292753054904,62.50704151530878,64.93707416079997,31.649930362996557,79821.18134403501,80082.07599999997,80342.97065596493,-0.006515681635550085,85.16837192176828,80204.23205897833,80125.49432236092,0.0,0.0,93.66156115845848,21,0
2026-05-04 21:50:00,80308.99,80383.15,80276.25,80289.91,44.36101,0.0,11.762319999999969,-11.762319999999969,-731.8158799999985,0.0,-0.00023758236780213604,-0.00023761059496382042,60.87913370883824,69.09174201314454,39.13829269302615,79814.57020024024,80090.41299999997,80366.2557997597,-0.006888285112469877,86.72063107021299,80221.36764718266,80140.44120214629,0.0,0.0,89.43826614865668,21,0
2026-05-04 21:55:00,80289.91,80305.2,80248.0,80259.17,32.06271,0.0,25.893929999999948,-25.893929999999948,-757.7098099999985,0.0,-0.0003828625539623598,-0.0003829358645424875,58.24713537915527,69.1072596522863,45.13208608487818,79827.81780871848,80105.63149999997,80383.44519128147,-0.006936183788314442,84.61201456519757,80228.92811774612,80151.2347292239,0.0,0.0,84.45190056837207,21,0
2026-05-04 22:00:00,80259.18,80388.74,80235.18,80337.59,35.28816,0.0,14.205449999999923,-14.205449999999923,-771.9152599999984,0.0,0.0009770846122629795,0.000976607575804586,62.67983551230536,74.58759672395536,51.02318821269362,79833.73435180666,80123.23849999998,80412.74264819329,-0.007226471461043477,89.53687066768433,80250.6604941969,80168.17611747627,0.0,0.0,80.69837270723315,22,0
2026-05-04 22:05:00,80337.59,80361.77,80284.07,80313.47,33.32441,0.0,17.65855999999992,-17.65855999999992,-789.5738199999984,0.0,-0.0003002330540410325,-0.00030027813300742486,60.55054328625141,76.10720443852188,56.03999145785927,79840.25032047163,80137.55049999998,80434.85067952833,-0.00741974711414093,88.69137990570667,80263.22239535752,80181.38465225114,0.0,0.0,81.77230222420725,22,0
2026-05-04 22:10:00,80313.47,80361.26,80296.03,80359.64,8.36881,0.0,8.11189,-8.11189,-797.6857099999984,0.0,0.000574872434225604,0.0005747072583681209,63.13233002683166,80.11353863724798,60.85470089373702,79853.15073905136,80156.43599999997,80459.72126094859,-0.007567333980483228,87.01556705529876,80282.50591628601,80197.58968386467,0.0,0.0,88.07051441278833,22,0
2026-05-04 22:15:00,80359.64,80397.19,80277.91,80295.68,30.08973,0.0,18.558709999999934,-18.558709999999934,-816.2444199999983,0.0,-0.0007959219329505274,-0.0007962388469825808,57.51660485713065,77.23720744095044,64.1312022031797,79889.09391386276,80175.74649999998,80462.3990861372,-0.007150605978759952,89.32016940849162,80285.1407330288,80206.50698533152,0.0,0.0,81.36498302778654,22,0
2026-05-04 22:20:00,80295.68,80316.9,80268.73,80281.69,26.35783,0.0,12.108809999999956,-12.108809999999956,-828.3532299999982,0.0,-0.00017423104206837348,-0.00017424622205962633,56.336187935299456,72.98746411119646,65.90245458478304,79929.94733697375,80193.97399999997,80458.00066302619,-0.006584700816203959,86.38087159359925,80284.45058642305,80213.34180484684,0.0,0.0,75.0139269852725,22,0
2026-05-04 22:25:00,80281.7,80315.77,80268.73,80268.73,21.87062,0.0,23.5084099999999,-23.5084099999999,-851.8616399999981,0.0,-0.0001614315792306531,-0.00016144461071052,55.20587307457146,67.79228099971078,66.28041986776859,79959.67254215603,80207.95849999998,80456.24445784393,-0.006191055413633374,83.57080933691418,80281.30646913844,80218.37709531531,0.0,0.0,63.15679762844764,22,0
2026-05-04 22:30:00,80268.74,80268.74,80132.29,80151.21,35.38913,0.0,15.949029999999949,-15.949029999999949,-867.8106699999981,0.0,-0.0014640819656669413,-0.0014651547809222051,46.16141485079829,53.57460441949661,63.73925677811419,80000.7004876628,80218.53349999998,80436.36651233715,-0.005430989643737895,87.34789438427829,80255.28717531075,80212.2709957412,0.0,0.0,42.66411717791673,22,0
2026-05-04 22:35:00,80151.21,80179.85,80122.4,80139.05,16.43216,0.0,7.525719999999997,-7.525719999999997,-875.3363899999981,0.0,-0.00015171324300655709,-0.00015172475262473125,45.33380449293873,40.85483382907114,59.16237218830558,80048.59748838727,80228.65099999998,80408.7045116127,-0.004488509014384748,85.21233049968782,80232.0397402486,80205.61454158291,0.0,0.0,23.251957810550973,22,0
2026-05-04 22:40:00,80139.05,80150.82,80116.88,80116.88,10.98662,0.0,11.046499999999972,-11.046499999999972,-886.382889999998,0.0,-0.00027664415787309604,-0.0002766824309269793,43.79224319222143,28.655072439665673,53.0609122385776,80069.35059581226,80233.08199999998,80396.8134041877,-0.004081393861642391,81.55002117828171,80209.00779219888,80197.54776507537,0.0,0.0,4.400496771590286,22,0
2026-05-04 22:45:00,80116.89,80200.0,80102.0,80194.94,14.33922,0.0,6.932510000000002,-6.932510000000002,-893.315399999998,0.0,0.0009743265089703357,0.0009738521609855014,50.21189883217174,24.99730984181224,47.44819175922453,80086.10427144443,80238.14049999998,80390.17672855553,-0.003789624924210344,82.7250196655473,80206.1942337591,80197.31069552306,80103.8398,0.0,12.514659618284261,22,0
2026-05-04 22:50:00,80194.93,80194.94,80076.29,80079.5,22.48562,0.0,12.029259999999947,-12.029259999999947,-905.3446599999979,0.0,-0.0014394923170963914,-0.0014405293815121978,42.48412186215181,12.637782907986548,40.486109988976935,80077.72560838827,80236.31599999998,80394.90639161169,-0.0039530825819996404,85.2910896894374,80180.85538700728,80186.60063229369,80102.88529803921,0.0,10.828372673147276,22,0
2026-05-04 22:55:00,80079.5,80098.0,80042.84,80067.23,17.42144,0.0,11.47356999999998,-11.47356999999998,-916.8182299999979,0.0,-0.00015322273490725458,-0.0001532344747097192,41.74865459830344,1.8315691232710378,32.755201815835754,80069.60702424803,80234.60149999998,80399.59597575192,-0.004112801027669856,83.13886899733497,80158.13030960583,80175.74875663062,80101.48705105728,0.0,13.12271442565177,22,0
2026-05-04 23:00:00,80067.22,80067.22,79950.52,79960.6,35.63715,0.0,11.39874999999997,-11.39874999999997,-928.2169799999979,0.0,-0.001331755825697889,-0.001332643400597074,35.927798798441756,-15.161807136813877,23.171800025305828,80016.58993603493,80218.84399999998,80421.09806396504,-0.005042557431145587,85.53680692609616,80118.62424768467,80156.18977875511,80095.96206866288,0.0,3.3800121526477933,23,0
2026-05-04 23:05:00,79960.6,79977.43,79915.0,79917.27,12.51247,0.0,8.318620000000006,-8.318620000000006,-936.5355999999979,0.0,-0.0005418918817517993,-0.0005420387582207277,33.86171797068396,-31.759446005700738,12.185550819104513,79963.34130999818,80204.64549999998,80445.94969000178,-0.006017212307279627,83.8863207170888,80078.35339814774,80134.46979886829,80088.95453655845,0.0,3.203497872824258,23,0
2026-05-04 23:10:00,79917.26,79940.0,79905.0,79930.08,40.89153,0.0,31.900270000000003,-31.900270000000003,-968.4358699999979,0.0,0.0001602907606828019,0.0001602779154914471,35.05086402666339,-43.379482771852054,1.0725441009131984,79920.59203665594,80188.88349999998,80457.17496334402,-0.006691487688416009,80.39444066586816,80048.6987185182,80115.88890806209,80082.72416257576,0.0,2.6076871754002298,23,0
2026-05-04 23:15:00,79930.09,79943.04,79889.01,79943.0,121.70242,0.0,62.84723,-62.84723,-1031.2830999999978,0.0,0.0001616412744738227,0.00016162821193062773,36.29496074638037,-50.958491830548155,-9.333663085379072,79886.60261852975,80172.93449999999,80459.26638147022,-0.007142856457879465,78.51126633259177,80027.55897481456,80100.1717346019,80077.24478365121,0.0,5.396850076358578,23,0
2026-05-04 23:20:00,79943.0,79943.0,79882.35,79882.35,13.60817,0.0,14.499949999999991,-14.499949999999991,-1045.7830499999977,0.0,-0.0007586655492037853,-0.0007589534815503383,33.09062030951311,-61.1539149753371,-19.69771346337068,79844.11807446455,80154.84899999999,80465.57992553542,-0.007753265820148547,77.23546159454908,79998.51717985165,80080.369758729,80069.601850959,0.0,5.239927148328543,23,0
2026-05-04 23:25:00,79882.36,79975.83,79882.35,79975.83,11.37675,0.0,11.505660000000004,-11.505660000000004,-1057.2887099999978,0.0,0.0011702209561936794,0.0011695367813556587,41.64249995547163,-60.98777738251374,-27.955726247199294,79826.57998748214,80138.19099999999,80449.80201251784,-0.0077768416938149496,78.3957857663667,79993.97974388133,80070.86614429909,80065.92452347041,0.0,10.71203238366333,23,0
2026-05-04 23:30:00,79975.83,79975.83,79765.09,79856.62,93.04042,0.0,11.860599999999975,-11.860599999999975,-1069.1493099999977,0.0,-0.0014905753400746846,-0.0014916873526599653,35.42442377018956,-69.67222482536454,-36.299025962832346,79790.21876871475,80116.52649999999,80442.83423128523,-0.008145828221477878,87.84894392591231,79966.50779510506,80051.38922209007,80057.71650294216,0.0,12.711059040469571,23,0
2026-05-04 23:35:00,79856.62,79856.62,79744.91,79803.31,103.56985,0.0,22.78152999999997,-22.78152999999997,-1091.9308399999977,0.0,-0.000667571454940119,-0.0006677943799816286,33.04789168838399,-79.93494319426827,-45.02620940911953,79747.39532183921,80093.7335,80440.07167816079,-0.008648321485994644,89.55330507406084,79933.86823608405,80028.83656553643,80047.73977733658,0.0,16.427277406478517,23,0
2026-05-04 23:40:00,79803.31,79808.79,79759.58,79772.8,12.19396,0.0,12.935029999999973,-12.935029999999973,-1104.8658699999976,0.0,-0.0003823149691409844,-0.0003823880701411305,31.735671290112432,-89.49844113919244,-53.92065575513411,79711.28118264533,80065.49399999999,80419.70681735466,-0.008848076734645919,86.67164042591307,79901.65458886724,80005.56051412402,80036.95782528416,0.0,11.299460485125769,23,0
2026-05-04 23:45:00,79772.8,79812.15,79760.76,79799.24,9.93181,0.0,9.755869999999975,-9.755869999999975,-1114.6217399999975,0.0,0.00033144129327289384,0.00033138637874107786,34.174932262033344,-93.86211114004254,-61.9089468321158,79686.65049319036,80039.7825,80392.91450680964,-0.008823912204150212,84.15152325263352,79881.17167109379,79986.8041037491,80027.63555762595,0.0,9.738470374769237,23,0
2026-05-04 23:50:00,79799.25,79872.0,79787.78,79851.0,32.00646,0.0,23.939779999999917,-23.939779999999917,-1138.5615199999975,0.0,0.0006486277312915956,0.0006484174632435737,38.78630807165044,-92.08228437557409,-67.94361434080746,79684.53074598148,80014.3505,80344.17025401852,-0.008244015028742151,84.15641444887407,79875.13733687504,79974.45827613556,80020.70867301317,0.0,13.792876134390923,23,0
2026-05-04 23:55:00,79851.0,79861.01,79830.18,79861.01,107.61269,0.0,107.61522999999993,-107.61522999999993,-1246.1767499999974,0.0,0.00012535848016925755,0.00012535062345157965,39.66658956324014,-88.83994392619934,-72.12288025788584,79683.15764188327,79992.617,80302.07635811673,-0.007737197999578593,80.34738484538319,79872.31186950003,79964.14479648687,80014.44597995383,0.0,20.349483470214135,23,0
2026-05-05 00:00:00,79861.01,80010.0,79808.72,79996.0,153.49951,0.0,12.332799999999935,-12.332799999999935,-1258.5095499999973,0.0,0.0016903117052990968,0.0016888847362572443,50.09005819674833,-74.51879464049125,-72.60206313440692,79698.62094208087,79978.3325,80258.04405791913,-0.0069946834142642425,88.98542878499859,79897.04949560002,79967.04072407898,80013.72260819093,0.0,40.07411117396031,0,1
2026-05-05 00:05:00,79996.01,80008.12,79932.26,79932.27,87.25741,0.0,74.86451999999996,-74.86451999999996,-1333.3740699999971,0.0,-0.0007966648332415893,-0.0007969823393116647,46.045521422533966,-67.53317859453091,-71.58828622643172,79715.20742633715,79961.50950000001,80207.81157366288,-0.0061605158582672265,88.04789815749872,79904.09359648002,79963.8797491627,80010.52838826188,0.0,51.6802775088596,0,1
2026-05-05 00:10:00,79932.26,79992.65,79932.26,79953.36,13.59117,0.0,10.195559999999961,-10.195559999999961,-1343.569629999997,0.0,0.000263848380635201,0.00026381357877269454,47.55470182085359,-59.608115554598044,-69.19225209206499,79721.20586268634,79951.61700000001,80182.02813731368,-0.00576376428543451,86.07233400339162,79913.94687718402,79962.92340832973,80008.28649068298,0.0,69.29207466505248,0,1
2026-05-05 00:15:00,79953.36,79963.13,79913.82,79963.12,10.36683,0.0,5.189740000000013,-5.189740000000013,-1348.759369999997,0.0,0.00012207116749052283,0.00012206371741184361,48.27575244792075,-51.94115031756519,-65.74203173716504,79728.85784797769,79942.8205,80156.78315202231,-0.005352892246835601,83.44645300314919,79923.78150174722,79962.94128029975,80006.51525575423,0.0,73.02649433468515,0,1
2026-05-05 00:20:00,79963.12,79963.12,79875.46,79875.47,15.07717,0.0,10.959429999999925,-10.959429999999925,-1359.718799999997,0.0,-0.001096130316075583,-0.0010967315062725132,42.61000086172413,-52.33436957267986,-63.060499304268,79730.63727018671,79930.75000000001,80130.86272981332,-0.005007152561768954,83.7474206457806,79914.11920139777,79954.98934572705,80001.37622611682,0.0,70.0667697763016,0,1
2026-05-05 00:25:00,79875.47,79904.76,79861.0,79861.01,11.72889,0.0,9.648619999999992,-9.648619999999992,-1369.3674199999969,0.0,-0.00018103179862360985,-0.00018104818685755713,41.73968146292789,-53.199548538104864,-61.088309151035375,79752.98371857809,79914.05350000001,80075.12328142193,-0.0040310752456554225,80.89117631393876,79903.49736111822,79946.44576884278,79995.87166822988,0.0,58.45436141184587,0,1
2026-05-05 00:30:00,79861.01,80142.22,79861.0,80093.96,35.56989,0.0,9.791669999999971,-9.791669999999971,-1379.159089999997,0.0,0.002916942823538271,0.0029126968007535344,56.98317675383182,-34.68822666158667,-55.808292653145635,79750.64196846106,79914.7765,80078.91103153896,-0.004107739237409944,95.20037800580035,79941.58988889458,79959.85615349344,79999.71826947576,0.0,60.300319243273925,0,1
2026-05-05 00:35:00,80093.96,80100.01,80035.67,80057.1,15.34987,0.0,8.534400000000003,-8.534400000000003,-1387.693489999997,0.0,-0.00046020948396108263,-0.000460315412846545,54.55101828939837,-22.730145685272873,-49.192663259571084,79751.96812057044,79914.27000000002,80076.5718794296,-0.004061899819133141,92.99606529110007,79964.69191111566,79968.69650317586,80001.9685334179,0.0,70.07522770203838,0,1
2026-05-05 00:40:00,80057.1,80076.28,80010.53,80076.28,11.98785,0.0,11.793659999999967,-11.793659999999967,-1399.487149999997,0.0,0.00023957900048832137,0.00023955030602255335,55.612670295776056,-11.572217334192828,-41.66857407449543,79743.90566568078,79920.05400000002,80096.20233431926,-0.00440811349600033,91.0499177703072,79987.00952889252,79978.47682106897,80004.88270857798,0.0,83.2775414663618,0,1
2026-05-05 00:45:00,80076.28,80100.0,80040.0,80045.45,13.5344,0.0,10.563419999999997,-10.563419999999997,-1410.050569999997,0.0,-0.0003850078949722002,-0.0003850820295406691,53.45131565797154,-5.157746776123531,-34.366408614821054,79742.05254532456,79926.46300000002,80110.87345467547,-0.004614503075794892,88.83206650099955,79998.69762311401,79984.56529188088,80006.4735827514,0.0,78.89640698794494,0,1
